id,timestamp,mac,rssi,mac_pai,snr
21892,2025-12-04 11:05:40,40:4c:ca:5d:f7:d4,-85,40:4c:ca:5d:f3:b9,
21893,2025-12-04 11:06:12,40:4c:ca:5e:02:44,-73,40:4c:ca:5d:e6:e9,
21894,2025-12-04 11:06:38,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
21895,2025-12-04 11:06:42,40:4c:ca:5e:0f:34,-75,40:4c:ca:5e:02:45,
21896,2025-12-04 11:08:14,40:4c:ca:5d:e6:e8,-67,40:4c:ca:5d:f3:b9,
21897,2025-12-04 11:10:19,40:4c:ca:5d:f3:b8,-57,null,
21898,2025-12-04 11:10:40,40:4c:ca:5d:f7:d4,-89,40:4c:ca:5d:f3:b9,
21899,2025-12-04 11:11:12,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
21900,2025-12-04 11:11:38,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f3:b9,
21901,2025-12-04 11:11:42,40:4c:ca:5e:0f:34,-75,40:4c:ca:5e:02:45,
21902,2025-12-04 11:13:14,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
21903,2025-12-04 11:15:20,40:4c:ca:5d:f3:b8,-58,null,
21904,2025-12-04 11:15:40,40:4c:ca:5d:f7:d4,-87,40:4c:ca:5d:f3:b9,
21905,2025-12-04 11:16:12,40:4c:ca:5e:02:44,-75,40:4c:ca:5d:e6:e9,
21906,2025-12-04 11:16:38,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
21907,2025-12-04 11:16:42,40:4c:ca:5e:0f:34,-75,40:4c:ca:5e:02:45,
21908,2025-12-04 11:18:14,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
21909,2025-12-04 11:20:19,40:4c:ca:5d:f3:b8,-58,null,
21910,2025-12-04 11:20:40,40:4c:ca:5d:f7:d4,-82,40:4c:ca:5d:f3:b9,
21911,2025-12-04 11:21:12,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
21912,2025-12-04 11:21:38,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
21913,2025-12-04 11:21:42,40:4c:ca:5e:0f:34,-75,40:4c:ca:5e:02:45,
21914,2025-12-04 11:23:14,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
21915,2025-12-04 11:25:19,40:4c:ca:5d:f3:b8,-59,null,
21916,2025-12-04 11:26:12,40:4c:ca:5e:02:44,-77,40:4c:ca:5d:e6:e9,
21917,2025-12-04 11:26:38,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
21918,2025-12-04 11:26:42,40:4c:ca:5e:0f:34,-75,40:4c:ca:5e:02:45,
21919,2025-12-04 11:28:14,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
21920,2025-12-04 11:30:20,40:4c:ca:5d:f3:b8,-53,null,
21921,2025-12-04 11:31:12,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
21922,2025-12-04 11:31:38,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
21923,2025-12-04 11:31:42,40:4c:ca:5e:0f:34,-75,40:4c:ca:5e:02:45,
21924,2025-12-04 11:33:14,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
21925,2025-12-04 11:35:19,40:4c:ca:5d:f3:b8,-58,null,
21926,2025-12-04 11:36:12,40:4c:ca:5e:02:44,-72,40:4c:ca:5d:e6:e9,
21927,2025-12-04 11:36:38,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
21928,2025-12-04 11:36:42,40:4c:ca:5e:0f:34,-75,40:4c:ca:5e:02:45,
21929,2025-12-04 11:38:14,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
21930,2025-12-04 11:40:19,40:4c:ca:5d:f3:b8,-52,null,
21931,2025-12-04 11:41:12,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
21932,2025-12-04 11:41:38,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
21933,2025-12-04 11:41:42,40:4c:ca:5e:0f:34,-75,40:4c:ca:5e:02:45,
21934,2025-12-04 11:43:14,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
21935,2025-12-04 11:45:20,40:4c:ca:5d:f3:b8,-53,null,
21936,2025-12-04 11:46:12,40:4c:ca:5e:02:44,-73,40:4c:ca:5d:e6:e9,
21937,2025-12-04 11:46:38,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
21938,2025-12-04 11:46:42,40:4c:ca:5e:0f:34,-75,40:4c:ca:5e:02:45,
21939,2025-12-04 11:48:14,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
21940,2025-12-04 11:50:19,40:4c:ca:5d:f3:b8,-58,null,
21941,2025-12-04 11:51:12,40:4c:ca:5e:02:44,-72,40:4c:ca:5d:e6:e9,
21942,2025-12-04 11:51:38,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
21943,2025-12-04 11:51:42,40:4c:ca:5e:0f:34,-75,40:4c:ca:5e:02:45,
21944,2025-12-04 11:53:14,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
21945,2025-12-04 11:55:19,40:4c:ca:5d:f3:b8,-52,null,
21946,2025-12-04 11:56:12,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
21947,2025-12-04 11:56:38,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
21948,2025-12-04 11:56:42,40:4c:ca:5e:0f:34,-75,40:4c:ca:5e:02:45,
21949,2025-12-04 11:58:14,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
21950,2025-12-04 12:00:20,40:4c:ca:5d:f3:b8,-51,null,
21951,2025-12-04 12:01:12,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
21952,2025-12-04 12:01:38,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
21953,2025-12-04 12:01:42,40:4c:ca:5e:0f:34,-75,40:4c:ca:5e:02:45,
21954,2025-12-04 12:03:14,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
21955,2025-12-04 12:04:18,40:4c:ca:5e:09:2c,-73,40:4c:ca:5d:e6:e9,
21956,2025-12-04 12:05:19,40:4c:ca:5d:f3:b8,-59,null,
21957,2025-12-04 12:05:41,40:4c:ca:5d:f7:d4,-51,null,
21958,2025-12-04 12:06:12,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
21959,2025-12-04 12:06:38,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
21960,2025-12-04 12:06:42,40:4c:ca:5e:0f:34,-75,40:4c:ca:5e:02:45,
21961,2025-12-04 12:08:14,40:4c:ca:5d:e6:e8,-68,40:4c:ca:5d:f3:b9,
21962,2025-12-04 12:09:18,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
21963,2025-12-04 12:10:19,40:4c:ca:5d:f3:b8,-60,null,
21964,2025-12-04 12:10:40,40:4c:ca:5d:f7:d4,-55,null,
21965,2025-12-04 12:11:12,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
21966,2025-12-04 12:11:38,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
21967,2025-12-04 12:11:42,40:4c:ca:5e:0f:34,-77,40:4c:ca:5e:02:45,
21968,2025-12-04 12:13:14,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
21969,2025-12-04 12:14:18,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
21970,2025-12-04 12:15:19,40:4c:ca:5d:f3:b8,-58,null,
21971,2025-12-04 12:15:41,40:4c:ca:5d:f7:d4,-51,null,
21972,2025-12-04 12:16:12,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
21973,2025-12-04 12:16:38,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
21974,2025-12-04 12:16:42,40:4c:ca:5e:0f:34,-77,40:4c:ca:5e:02:45,
21975,2025-12-04 12:18:14,40:4c:ca:5d:e6:e8,-70,40:4c:ca:5d:f3:b9,
21976,2025-12-04 12:19:18,40:4c:ca:5e:09:2c,-73,40:4c:ca:5d:e6:e9,
21977,2025-12-04 12:20:19,40:4c:ca:5d:f3:b8,-57,null,
21978,2025-12-04 12:20:41,40:4c:ca:5d:f7:d4,-51,null,
21979,2025-12-04 12:21:12,40:4c:ca:5e:02:44,-73,40:4c:ca:5d:e6:e9,
21980,2025-12-04 12:21:38,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
21981,2025-12-04 12:21:42,40:4c:ca:5e:0f:34,-77,40:4c:ca:5e:02:45,
21982,2025-12-04 12:23:14,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
21983,2025-12-04 12:24:18,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
21984,2025-12-04 12:25:19,40:4c:ca:5d:f3:b8,-60,null,
21985,2025-12-04 12:25:41,40:4c:ca:5d:f7:d4,-55,null,
21986,2025-12-04 12:26:12,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
21987,2025-12-04 12:26:38,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
21988,2025-12-04 12:26:42,40:4c:ca:5e:0f:34,-77,40:4c:ca:5e:02:45,
21989,2025-12-04 12:28:14,40:4c:ca:5d:e6:e8,-66,40:4c:ca:5d:f3:b9,
21990,2025-12-04 12:29:18,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
21991,2025-12-04 12:30:19,40:4c:ca:5d:f3:b8,-53,null,
21992,2025-12-04 12:30:41,40:4c:ca:5d:f7:d4,-51,null,
21993,2025-12-04 12:31:12,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
21994,2025-12-04 12:31:38,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:f3:b9,
21995,2025-12-04 12:31:42,40:4c:ca:5e:0f:34,-77,40:4c:ca:5e:02:45,
21996,2025-12-04 12:33:14,40:4c:ca:5d:e6:e8,-67,40:4c:ca:5d:f3:b9,
21997,2025-12-04 12:34:18,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
21998,2025-12-04 12:35:19,40:4c:ca:5d:f3:b8,-59,null,
21999,2025-12-04 12:35:41,40:4c:ca:5d:f7:d4,-50,null,
22000,2025-12-04 12:36:12,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22001,2025-12-04 12:36:38,40:4c:ca:5e:00:a0,-82,40:4c:ca:5d:f7:d5,
22002,2025-12-04 12:36:42,40:4c:ca:5e:0f:34,-77,40:4c:ca:5e:02:45,
22003,2025-12-04 12:38:14,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
22004,2025-12-04 12:39:18,40:4c:ca:5e:09:2c,-73,40:4c:ca:5d:e6:e9,
22005,2025-12-04 12:40:19,40:4c:ca:5d:f3:b8,-52,null,
22006,2025-12-04 12:40:41,40:4c:ca:5d:f7:d4,-54,null,
22007,2025-12-04 12:41:12,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22008,2025-12-04 12:41:39,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
22009,2025-12-04 12:41:43,40:4c:ca:5e:0f:34,-75,40:4c:ca:5e:02:45,
22010,2025-12-04 12:43:15,40:4c:ca:5d:e6:e8,-68,40:4c:ca:5d:f3:b9,
22011,2025-12-04 12:44:19,40:4c:ca:5e:09:2c,-73,40:4c:ca:5d:e6:e9,
22012,2025-12-04 12:45:21,40:4c:ca:5d:f3:b8,-53,null,
22013,2025-12-04 12:45:42,40:4c:ca:5d:f7:d4,-50,null,
22014,2025-12-04 12:46:13,40:4c:ca:5e:02:44,-73,40:4c:ca:5d:e6:e9,
22015,2025-12-04 12:46:39,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
22016,2025-12-04 12:46:43,40:4c:ca:5e:0f:34,-76,40:4c:ca:5e:02:45,
22017,2025-12-04 12:48:15,40:4c:ca:5d:e6:e8,-68,40:4c:ca:5d:f3:b9,
22018,2025-12-04 12:49:19,40:4c:ca:5e:09:2c,-73,40:4c:ca:5d:e6:e9,
22019,2025-12-04 12:50:21,40:4c:ca:5d:f3:b8,-53,null,
22020,2025-12-04 12:50:42,40:4c:ca:5d:f7:d4,-51,null,
22021,2025-12-04 12:51:13,40:4c:ca:5e:02:44,-75,40:4c:ca:5d:e6:e9,
22022,2025-12-04 12:51:39,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
22023,2025-12-04 12:51:43,40:4c:ca:5e:0f:34,-77,40:4c:ca:5e:02:45,
22024,2025-12-04 12:53:15,40:4c:ca:5d:e6:e8,-68,40:4c:ca:5d:f3:b9,
22025,2025-12-04 12:54:19,40:4c:ca:5e:09:2c,-73,40:4c:ca:5d:e6:e9,
22026,2025-12-04 12:55:21,40:4c:ca:5d:f3:b8,-58,null,
22027,2025-12-04 12:55:42,40:4c:ca:5d:f7:d4,-52,null,
22028,2025-12-04 12:56:13,40:4c:ca:5e:02:44,-73,40:4c:ca:5d:e6:e9,
22029,2025-12-04 12:56:39,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
22030,2025-12-04 12:56:43,40:4c:ca:5e:0f:34,-77,40:4c:ca:5e:02:45,
22031,2025-12-04 12:58:15,40:4c:ca:5d:e6:e8,-70,40:4c:ca:5d:f3:b9,
22032,2025-12-04 12:59:19,40:4c:ca:5e:09:2c,-73,40:4c:ca:5d:e6:e9,
22033,2025-12-04 13:00:20,40:4c:ca:5d:f3:b8,-52,null,
22034,2025-12-04 13:00:42,40:4c:ca:5d:f7:d4,-60,null,
22035,2025-12-04 13:01:13,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22036,2025-12-04 13:01:39,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
22037,2025-12-04 13:01:43,40:4c:ca:5e:0f:34,-76,40:4c:ca:5e:02:45,
22038,2025-12-04 13:03:15,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
22039,2025-12-04 13:04:19,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
22040,2025-12-04 13:05:21,40:4c:ca:5d:f3:b8,-52,null,
22041,2025-12-04 13:05:42,40:4c:ca:5d:f7:d4,-55,null,
22042,2025-12-04 13:06:13,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22043,2025-12-04 13:06:39,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
22044,2025-12-04 13:06:43,40:4c:ca:5e:0f:34,-77,40:4c:ca:5e:02:45,
22045,2025-12-04 13:08:15,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
22046,2025-12-04 13:09:19,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
22047,2025-12-04 13:10:21,40:4c:ca:5d:f3:b8,-52,null,
22048,2025-12-04 13:10:42,40:4c:ca:5d:f7:d4,-55,null,
22049,2025-12-04 13:11:13,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22050,2025-12-04 13:11:39,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
22051,2025-12-04 13:11:43,40:4c:ca:5e:0f:34,-78,40:4c:ca:5e:02:45,
22052,2025-12-04 13:13:15,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
22053,2025-12-04 13:14:19,40:4c:ca:5e:09:2c,-73,40:4c:ca:5d:e6:e9,
22054,2025-12-04 13:15:21,40:4c:ca:5d:f3:b8,-59,null,
22055,2025-12-04 13:15:42,40:4c:ca:5d:f7:d4,-56,null,
22056,2025-12-04 13:16:13,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22057,2025-12-04 13:16:39,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f7:d5,
22058,2025-12-04 13:16:43,40:4c:ca:5e:0f:34,-79,40:4c:ca:5e:02:45,
22059,2025-12-04 13:18:15,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
22060,2025-12-04 13:19:19,40:4c:ca:5e:09:2c,-73,40:4c:ca:5d:e6:e9,
22061,2025-12-04 13:20:21,40:4c:ca:5d:f3:b8,-60,null,
22062,2025-12-04 13:20:42,40:4c:ca:5d:f7:d4,-55,null,
22063,2025-12-04 13:21:13,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22064,2025-12-04 13:21:39,40:4c:ca:5e:00:a0,-83,40:4c:ca:5d:f7:d5,
22065,2025-12-04 13:21:43,40:4c:ca:5e:0f:34,-78,40:4c:ca:5e:02:45,
22066,2025-12-04 13:23:15,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
22067,2025-12-04 13:24:19,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
22068,2025-12-04 13:25:21,40:4c:ca:5d:f3:b8,-60,null,
22069,2025-12-04 13:25:42,40:4c:ca:5d:f7:d4,-59,null,
22070,2025-12-04 13:26:13,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22071,2025-12-04 13:26:39,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
22072,2025-12-04 13:26:43,40:4c:ca:5e:0f:34,-78,40:4c:ca:5e:02:45,
22073,2025-12-04 13:28:15,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
22074,2025-12-04 13:29:19,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
22075,2025-12-04 13:30:21,40:4c:ca:5d:f3:b8,-59,null,
22076,2025-12-04 13:30:42,40:4c:ca:5d:f7:d4,-54,null,
22077,2025-12-04 13:31:13,40:4c:ca:5e:02:44,-75,40:4c:ca:5d:e6:e9,
22078,2025-12-04 13:31:39,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
22079,2025-12-04 13:31:43,40:4c:ca:5e:0f:34,-78,40:4c:ca:5e:02:45,
22080,2025-12-04 13:33:15,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
22081,2025-12-04 13:34:19,40:4c:ca:5e:09:2c,-73,40:4c:ca:5d:e6:e9,
22082,2025-12-04 13:35:21,40:4c:ca:5d:f3:b8,-55,null,
22083,2025-12-04 13:35:42,40:4c:ca:5d:f7:d4,-53,null,
22084,2025-12-04 13:36:13,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22085,2025-12-04 13:36:39,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
22086,2025-12-04 13:36:43,40:4c:ca:5e:0f:34,-79,40:4c:ca:5e:02:45,
22087,2025-12-04 13:38:15,40:4c:ca:5d:e6:e8,-69,40:4c:ca:5d:f3:b9,
22088,2025-12-04 13:39:19,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
22089,2025-12-04 13:40:21,40:4c:ca:5d:f3:b8,-57,null,
22090,2025-12-04 13:40:42,40:4c:ca:5d:f7:d4,-54,null,
22091,2025-12-04 13:41:13,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22092,2025-12-04 13:41:39,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
22093,2025-12-04 13:41:43,40:4c:ca:5e:0f:34,-78,40:4c:ca:5e:02:45,
22094,2025-12-04 13:43:15,40:4c:ca:5d:e6:e8,-68,40:4c:ca:5d:f3:b9,
22095,2025-12-04 13:44:19,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
22096,2025-12-04 13:45:21,40:4c:ca:5d:f3:b8,-55,null,
22097,2025-12-04 13:45:42,40:4c:ca:5d:f7:d4,-52,null,
22098,2025-12-04 13:46:13,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22099,2025-12-04 13:46:39,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
22100,2025-12-04 13:46:43,40:4c:ca:5e:0f:34,-79,40:4c:ca:5e:02:45,
22101,2025-12-04 13:47:09,40:4c:ca:5e:0f:34,-79,40:4c:ca:5e:02:45,
22102,2025-12-04 13:48:15,40:4c:ca:5d:e6:e8,-70,40:4c:ca:5d:f3:b9,
22103,2025-12-04 13:49:19,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
22104,2025-12-04 13:50:21,40:4c:ca:5d:f3:b8,-58,null,
22105,2025-12-04 13:50:42,40:4c:ca:5d:f7:d4,-52,null,
22106,2025-12-04 13:51:13,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22107,2025-12-04 13:51:39,40:4c:ca:5e:00:a0,-83,40:4c:ca:5d:f7:d5,
22108,2025-12-04 13:53:15,40:4c:ca:5d:e6:e8,-87,40:4c:ca:5d:f3:b9,
22109,2025-12-04 13:54:19,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
22110,2025-12-04 13:55:21,40:4c:ca:5d:f3:b8,-61,null,
22111,2025-12-04 13:55:42,40:4c:ca:5d:f7:d4,-53,null,
22112,2025-12-04 13:56:13,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22113,2025-12-04 13:56:39,40:4c:ca:5e:00:a0,-81,40:4c:ca:5d:f7:d5,
22114,2025-12-04 13:58:15,40:4c:ca:5d:e6:e8,-88,40:4c:ca:5d:f3:b9,
22115,2025-12-04 13:59:19,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
22116,2025-12-04 14:00:21,40:4c:ca:5d:f3:b8,-60,null,
22117,2025-12-04 14:00:42,40:4c:ca:5d:f7:d4,-53,null,
22118,2025-12-04 14:01:13,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22119,2025-12-04 14:01:39,40:4c:ca:5e:00:a0,-83,40:4c:ca:5d:f7:d5,
22120,2025-12-04 14:03:15,40:4c:ca:5d:e6:e8,-87,40:4c:ca:5d:f3:b9,
22121,2025-12-04 14:04:19,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
22122,2025-12-04 14:05:21,40:4c:ca:5d:f3:b8,-60,null,
22123,2025-12-04 14:05:42,40:4c:ca:5d:f7:d4,-53,null,
22124,2025-12-04 14:06:13,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22125,2025-12-04 14:06:39,40:4c:ca:5e:00:a0,-81,40:4c:ca:5d:f7:d5,
22126,2025-12-04 14:08:15,40:4c:ca:5d:e6:e8,-89,40:4c:ca:5d:f3:b9,
22127,2025-12-04 14:09:19,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
22128,2025-12-04 14:10:21,40:4c:ca:5d:f3:b8,-61,null,
22129,2025-12-04 14:10:43,40:4c:ca:5d:f7:d4,-54,null,
22130,2025-12-04 14:11:13,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22131,2025-12-04 14:13:15,40:4c:ca:5d:e6:e8,-87,40:4c:ca:5d:f3:b9,
22132,2025-12-04 14:14:19,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
22133,2025-12-04 14:15:21,40:4c:ca:5d:f3:b8,-60,null,
22134,2025-12-04 14:15:43,40:4c:ca:5d:f7:d4,-53,null,
22135,2025-12-04 14:16:14,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22136,2025-12-04 14:18:15,40:4c:ca:5d:e6:e8,-87,40:4c:ca:5d:f3:b9,
22137,2025-12-04 14:19:19,40:4c:ca:5e:09:2c,-72,40:4c:ca:5d:e6:e9,
22138,2025-12-04 14:20:21,40:4c:ca:5d:f3:b8,-60,null,
22139,2025-12-04 14:20:43,40:4c:ca:5d:f7:d4,-54,null,
22140,2025-12-04 14:21:13,40:4c:ca:5e:02:44,-74,40:4c:ca:5d:e6:e9,
22141,2025-12-04 14:22:41,40:4c:ca:5d:e6:e8,-87,40:4c:ca:5d:f3:b9,
22142,2025-12-04 14:24:42,40:4c:ca:5d:e6:e8,-85,40:4c:ca:5d:f7:d5,
22143,2025-12-04 14:25:21,40:4c:ca:5d:f3:b8,-62,null,
22144,2025-12-04 14:25:43,40:4c:ca:5d:f7:d4,-55,null,
22145,2025-12-04 14:29:10,40:4c:ca:5d:e6:e8,-87,40:4c:ca:5d:f3:b9,
22146,2025-12-04 14:30:21,40:4c:ca:5d:f3:b8,-61,null,
22147,2025-12-04 14:30:43,40:4c:ca:5d:f7:d4,-54,null,
22148,2025-12-04 14:34:10,40:4c:ca:5d:e6:e8,-87,40:4c:ca:5d:f3:b9,
22149,2025-12-04 14:35:21,40:4c:ca:5d:f3:b8,-59,null,
22150,2025-12-04 14:35:43,40:4c:ca:5d:f7:d4,-57,null,
22151,2025-12-04 14:40:21,40:4c:ca:5d:f3:b8,-60,null,
22152,2025-12-04 14:40:43,40:4c:ca:5d:f7:d4,-53,null,
22153,2025-12-04 14:45:21,40:4c:ca:5d:f3:b8,-60,null,
22154,2025-12-04 14:45:43,40:4c:ca:5d:f7:d4,-53,null,
22155,2025-12-04 14:50:22,40:4c:ca:5d:f3:b8,-60,null,
22156,2025-12-04 14:50:43,40:4c:ca:5d:f7:d4,-55,null,
22157,2025-12-04 14:55:21,40:4c:ca:5d:f3:b8,-61,null,
22158,2025-12-04 14:55:43,40:4c:ca:5d:f7:d4,-58,null,
22159,2025-12-04 15:00:22,40:4c:ca:5d:f3:b8,-60,null,
22160,2025-12-04 15:00:43,40:4c:ca:5d:f7:d4,-53,null,
22161,2025-12-04 15:05:22,40:4c:ca:5d:f3:b8,-60,null,
22162,2025-12-04 15:05:43,40:4c:ca:5d:f7:d4,-52,null,
22163,2025-12-04 15:10:22,40:4c:ca:5d:f3:b8,-60,null,
22164,2025-12-04 15:10:43,40:4c:ca:5d:f7:d4,-57,null,
22165,2025-12-04 15:14:16,40:4c:ca:5d:f3:b8,-80,40:4c:ca:5d:f7:d5,
22166,2025-12-04 15:15:43,40:4c:ca:5d:f7:d4,-58,null,
22167,2025-12-04 15:19:16,40:4c:ca:5d:f3:b8,-83,40:4c:ca:5d:f7:d5,
22168,2025-12-04 15:24:17,40:4c:ca:5d:f3:b8,-74,40:4c:ca:5d:f7:d5,
22169,2025-12-04 15:24:18,40:4c:ca:5d:f3:b8,-74,40:4c:ca:5d:f7:d5,
22170,2025-12-04 15:25:43,40:4c:ca:5d:f7:d4,-56,null,
22171,2025-12-04 15:29:16,40:4c:ca:5d:f3:b8,-86,40:4c:ca:5d:f7:d5,
22172,2025-12-04 15:30:43,40:4c:ca:5d:f7:d4,-57,null,
22173,2025-12-04 15:34:16,40:4c:ca:5d:f3:b8,-86,40:4c:ca:5d:f7:d5,
22174,2025-12-04 15:35:43,40:4c:ca:5d:f7:d4,-55,null,
22175,2025-12-04 15:39:48,40:4c:ca:5d:f3:b8,-87,40:4c:ca:5d:f7:d5,
22176,2025-12-04 15:39:49,40:4c:ca:5d:f3:b8,-87,40:4c:ca:5d:f7:d5,
22177,2025-12-04 15:39:49,40:4c:ca:5d:f3:b8,-87,40:4c:ca:5d:f7:d5,
22178,2025-12-04 15:40:43,40:4c:ca:5d:f7:d4,-57,null,
22179,2025-12-04 15:44:39,40:4c:ca:5d:f3:b8,-89,40:4c:ca:5d:f7:d5,
22180,2025-12-04 15:45:43,40:4c:ca:5d:f7:d4,-55,null,
